example_id,domain,layer,component,hook_name,metric,gold_answer,gold_token_id,gold_token_str,gold_token_count,direct_token_count,structured_token_count,baseline_score,patched_score,delta,valid_example,skip_reason
cul_041,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,Southeast Asia,35564, Southeast,2,243,243,17.671875,18.140625,0.46875,True,
cul_047,culture,31,attn_out,blocks.31.hook_attn_out,logit,Spain,17689, Spain,1,256,256,15.0625,16.578125,1.515625,True,
cul_047,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,Spain,17689, Spain,1,256,256,15.0625,15.3125,0.25,True,
cul_047,culture,32,attn_out,blocks.32.hook_attn_out,logit,Spain,17689, Spain,1,256,256,15.0625,15.7578125,0.6953125,True,
cul_047,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,Spain,17689, Spain,1,256,256,15.0625,15.890625,0.828125,True,
cul_047,culture,33,attn_out,blocks.33.hook_attn_out,logit,Spain,17689, Spain,1,256,256,15.0625,15.546875,0.484375,True,
cul_047,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,Spain,17689, Spain,1,256,256,15.0625,15.375,0.3125,True,
cul_047,culture,34,attn_out,blocks.34.hook_attn_out,logit,Spain,17689, Spain,1,256,256,15.0625,15.5859375,0.5234375,True,
cul_047,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,Spain,17689, Spain,1,256,256,15.0625,14.6171875,-0.4453125,True,
cul_047,culture,35,attn_out,blocks.35.hook_attn_out,logit,Spain,17689, Spain,1,256,256,15.0625,15.1015625,0.0390625,True,
cul_047,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,Spain,17689, Spain,1,256,256,15.0625,17.390625,2.328125,True,
cul_048,culture,31,attn_out,blocks.31.hook_attn_out,logit,China,5616, China,1,258,258,15.578125,16.25,0.671875,True,
cul_048,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,China,5616, China,1,258,258,15.578125,16.140625,0.5625,True,
cul_048,culture,32,attn_out,blocks.32.hook_attn_out,logit,China,5616, China,1,258,258,15.578125,15.8671875,0.2890625,True,
cul_048,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,China,5616, China,1,258,258,15.578125,15.5234375,-0.0546875,True,
cul_048,culture,33,attn_out,blocks.33.hook_attn_out,logit,China,5616, China,1,258,258,15.578125,15.8203125,0.2421875,True,
cul_048,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,China,5616, China,1,258,258,15.578125,16.21875,0.640625,True,
cul_048,culture,34,attn_out,blocks.34.hook_attn_out,logit,China,5616, China,1,258,258,15.578125,16.046875,0.46875,True,
cul_048,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,China,5616, China,1,258,258,15.578125,15.09375,-0.484375,True,
cul_048,culture,35,attn_out,blocks.35.hook_attn_out,logit,China,5616, China,1,258,258,15.578125,15.3671875,-0.2109375,True,
cul_048,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,China,5616, China,1,258,258,15.578125,17.75,2.171875,True,
cul_050,culture,31,attn_out,blocks.31.hook_attn_out,logit,Louisiana,28874, Louisiana,1,251,251,14.21875,15.7890625,1.5703125,True,
cul_050,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,Louisiana,28874, Louisiana,1,251,251,14.21875,15.1015625,0.8828125,True,
cul_050,culture,32,attn_out,blocks.32.hook_attn_out,logit,Louisiana,28874, Louisiana,1,251,251,14.21875,16.546875,2.328125,True,
cul_050,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,Louisiana,28874, Louisiana,1,251,251,14.21875,14.53125,0.3125,True,
cul_050,culture,33,attn_out,blocks.33.hook_attn_out,logit,Louisiana,28874, Louisiana,1,251,251,14.21875,16.390625,2.171875,True,
cul_050,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,Louisiana,28874, Louisiana,1,251,251,14.21875,14.6015625,0.3828125,True,
cul_050,culture,34,attn_out,blocks.34.hook_attn_out,logit,Louisiana,28874, Louisiana,1,251,251,14.21875,15.0234375,0.8046875,True,
cul_050,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,Louisiana,28874, Louisiana,1,251,251,14.21875,13.953125,-0.265625,True,
cul_050,culture,35,attn_out,blocks.35.hook_attn_out,logit,Louisiana,28874, Louisiana,1,251,251,14.21875,14.2265625,0.0078125,True,
cul_050,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,Louisiana,28874, Louisiana,1,251,251,14.21875,15.0546875,0.8359375,True,
